label,uri
Hydroxy fatty acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000341
Hydroxy-7-aporphines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003021
Hydroxyanilides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004200
Hydroxyanthraquinones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001598
Hydroxybenzaldehydes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003978
Hydroxybenzoic acid derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001248
Hydroxybenzonitriles,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004680
Hydroxycinnamic acid esters,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003002
Hydroxycinnamic acid glycosides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003003
Hydroxycinnamic acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002503
Hydroxycinnamic acids and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001391
Hydroxycoumarins,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002908
Hydroxyeicosapentaenoic acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000214
Hydroxyeicosatetraenoic acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000046
Hydroxyeicosatrienoic acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000030
Hydroxyflavonoids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002991
Hydroxyindoles,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004162
Hydroxyisoflavonoids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004154
Hydroxylamine O-sulfonic acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003110
Hydroxymercuribenzoic acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004028
Hydroxypyridines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004151
Hydroxypyrimidines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004161
Hydroxyquinolines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000057
Hydroxyquinolones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001714
Hydroxyquinols and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000380
Hydroxysteroids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001295
Hypoxanthines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000246
Ibogan-type alkaloids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002748
Idoso compounds,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003274
Idoxy compounds,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003275
"Ileabethane, pseudopterane or nor-sandresane diterpenoids",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003561
Illudanes and illudins,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001777
"Imidazo-[4,5-c]pyridines",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003590
"Imidazo[1,2-a][1,2,4]triazines",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004378
"Imidazo[1,2-a]pyrazin-8-ones",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004376
"Imidazo[1,2-a]pyridines",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004396
"Imidazo[1,2-a]pyrimidines",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004377
"Imidazo[1,2-d][1,2,4]triazines",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004379
"Imidazo[1,5-a][1,4]benzodiazepines",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004098
"Imidazo[1,5-a]pyrazines",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004388
"Imidazo[2,1-b]benzothiazoles",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004332
"Imidazo[2,1-c][1,2,4]triazines",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004380
"Imidazo[4,3-c][1,2,4]triazines",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004381
"Imidazo[5,1-d]-1,2,3,5-tetrazines",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003771
Imidazodiazepines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001979
Imidazodithiazoles,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000796
Imidazodithiazolethiones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000836
Imidazole carboxamides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001255
Imidazole carboxylic acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002405
Imidazole carboxylic acids and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001226
Imidazole oligoamides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001947
Imidazole ribonucleosides and ribonucleotides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001997
Imidazole-pyrrole oligo- and polyamides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001957
"Imidazole[4,5-c]pyridine ribonucleosides and ribonucleotides",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004353
Imidazoles,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000078
Imidazolethiones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002337
Imidazolidinediones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001150
Imidazolidines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000250
Imidazolidinones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001149
Imidazolines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000079
Imidazolinones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001402
Imidazolyl carboxylic acids and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001227
Imidazopiperidines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002627
Imidazopyrazines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003589
Imidazopyridines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000328
Imidazopyridinones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000177
Imidazopyrimidines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001797
Imidazoquinolines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004331
Imidazotetrazines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002001
Imidazothiazoles,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000756
Imidocarbonyl compounds,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003125
Imidoesters,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000499
Imidolactams,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003886
Imidolactones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003882
Imidothioesters,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001094
Imidothioic acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003883
Imidothioic acids and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002462
Imidothiolactones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003885
Imidoyl bromides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001033
Imidoyl carbenes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003635
Imidoyl chlorides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001034
Imidoyl fluorides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001035
Imidoyl halides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002870
Imidoyl iodides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001036
Imines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000117
Iminoquinones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002851
Indan-1-spirocyclohexanes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003065
Indanediones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000040
Indanes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000027
Indanones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001151
Indazole ribonucleosides and ribonucleotides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001868
Indazole-3-carboxamides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004552
Indazoles,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000080
Indenes and isoindenes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000021
"Indeno[1,2-c]pyrazoles",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004345
Indenoazepines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002677
Indole ribonucleosides and ribonucleotides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001869
Indole-3-acetic acid derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001252
Indole-3-carbinol and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004810
Indole-3-glycerol-3-phosphates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002280
Indolecarboxamides and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002014
Indolecarboxylic acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002406
Indolecarboxylic acids and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002013
Indolequinones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000390
Indoles,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002497
Indoles and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000211
Indolines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001146
Indolizidines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000251
Indolizidinones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001332
Indolizines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000216
Indolizinoquinolines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000239
"Indolo[2,3-b]quinoxalines",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004365
Indolocarbazoles,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001866
Indolonaphthyridine alkaloids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003805
Indoloquinazolines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002087
Indoloquinolines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000061
Indolyl carboxylic acids and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001290
"Inorganic 1,3-dipolar compounds",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003667
Inorganic 3-nitrosotriazenes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004563
Inorganic anions,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003611
Inorganic antimony salts,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004077
Inorganic arsenic compounds,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004057
Inorganic arsenides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003941
Inorganic azides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004464
Inorganic beryllium salts,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004490
Inorganic cadmium salts,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004076
Inorganic calcium salts,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004494
Inorganic cations,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003612
Inorganic chloride salts,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004103
Inorganic chromium (VI) compounds,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004074
Inorganic chromium trioxides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004819
Inorganic cobalt salts,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003996
Inorganic compounds,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000001
Inorganic copper salts,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004019
Inorganic cyanides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001018
Inorganic hydrides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003945
Inorganic hydroxylamines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003949
Inorganic isocyanides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001218
Inorganic lead salts,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004052
Inorganic lithium salts,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004487
Inorganic mercury compounds,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004060
Inorganic nickel compounds,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004061
Inorganic nitrides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004470
Inorganic nitrites,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004471
Inorganic nitrosamines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003948
Inorganic oxides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003944
Inorganic phosphides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003943
Inorganic phosphorotrithioic acids and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001569
Inorganic pnictogen compounds,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004558
Inorganic salts,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003866
Inorganic selenides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003946
Inorganic silicides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004432
Inorganic silver salts,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004062
Inorganic sodium salts,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004102
Inorganic sulfides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003942
Inorganic sulfuryl bromides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001591
Inorganic sulfuryl chlorides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001636
Inorganic sulfuryl fluorides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001642
Inorganic sulfuryl halides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001333
Inorganic sulfuryl iodides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001830
Inorganic thalium compounds,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004540
Inorganic thionylimides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003700
